weekday_num,weekday,hour,company,trips
0,Monday,0,Uber,14554
0,Monday,1,Uber,8734
0,Monday,2,Uber,5572
0,Monday,3,Uber,4189
0,Monday,4,Uber,5775
0,Monday,5,Uber,7839
0,Monday,6,Uber,11541
0,Monday,7,Uber,15916
0,Monday,8,Uber,19926
0,Monday,9,Uber,19621
0,Monday,10,Uber,16576
0,Monday,11,Uber,15700
0,Monday,12,Uber,16254
0,Monday,13,Uber,16330
0,Monday,14,Uber,17263
0,Monday,15,Uber,19059
0,Monday,16,Uber,20728
0,Monday,17,Uber,23057
0,Monday,18,Uber,25783
0,Monday,19,Uber,26348
0,Monday,20,Uber,25670
0,Monday,21,Uber,25302
0,Monday,22,Uber,23173
0,Monday,23,Uber,18006
1,Tuesday,0,Uber,14168
1,Tuesday,1,Uber,7664
1,Tuesday,2,Uber,4603
1,Tuesday,3,Uber,3360
1,Tuesday,4,Uber,5087
1,Tuesday,5,Uber,8765
1,Tuesday,6,Uber,14825
1,Tuesday,7,Uber,24057
1,Tuesday,8,Uber,29901
1,Tuesday,9,Uber,27770
1,Tuesday,10,Uber,22008
1,Tuesday,11,Uber,20588
1,Tuesday,12,Uber,20749
1,Tuesday,13,Uber,20407
1,Tuesday,14,Uber,22663
1,Tuesday,15,Uber,25046
1,Tuesday,16,Uber,28154
1,Tuesday,17,Uber,32244
1,Tuesday,18,Uber,37413
1,Tuesday,19,Uber,37672
1,Tuesday,20,Uber,36540
1,Tuesday,21,Uber,36459
1,Tuesday,22,Uber,35149
1,Tuesday,23,Uber,26583
2,Wednesday,0,Uber,16703
2,Wednesday,1,Uber,9539
2,Wednesday,2,Uber,5933
2,Wednesday,3,Uber,4108
2,Wednesday,4,Uber,5219
2,Wednesday,5,Uber,8563
2,Wednesday,6,Uber,15303
2,Wednesday,7,Uber,24922
2,Wednesday,8,Uber,31786
2,Wednesday,9,Uber,31005
2,Wednesday,10,Uber,24737
2,Wednesday,11,Uber,22944
2,Wednesday,12,Uber,22190
2,Wednesday,13,Uber,22547
2,Wednesday,14,Uber,24409
2,Wednesday,15,Uber,26605
2,Wednesday,16,Uber,30202
2,Wednesday,17,Uber,34580
2,Wednesday,18,Uber,40385
2,Wednesday,19,Uber,42711
2,Wednesday,20,Uber,41911
2,Wednesday,21,Uber,41814
2,Wednesday,22,Uber,40291
2,Wednesday,23,Uber,30871
3,Thursday,0,Uber,15485
3,Thursday,1,Uber,8825
3,Thursday,2,Uber,5126
3,Thursday,3,Uber,3612
3,Thursday,4,Uber,4898
3,Thursday,5,Uber,7321
3,Thursday,6,Uber,12578
3,Thursday,7,Uber,21413
3,Thursday,8,Uber,27275
3,Thursday,9,Uber,26150
3,Thursday,10,Uber,20641
3,Thursday,11,Uber,18854
3,Thursday,12,Uber,18814
3,Thursday,13,Uber,18571
3,Thursday,14,Uber,20499
3,Thursday,15,Uber,22972
3,Thursday,16,Uber,25081
3,Thursday,17,Uber,29274
3,Thursday,18,Uber,34655
3,Thursday,19,Uber,37794
3,Thursday,20,Uber,39376
3,Thursday,21,Uber,38995
3,Thursday,22,Uber,38195
3,Thursday,23,Uber,33512
4,Friday,0,Uber,23442
4,Friday,1,Uber,12718
4,Friday,2,Uber,7558
4,Friday,3,Uber,5375
4,Friday,4,Uber,6604
4,Friday,5,Uber,8186
4,Friday,6,Uber,12603
4,Friday,7,Uber,18787
4,Friday,8,Uber,23598
4,Friday,9,Uber,23326
4,Friday,10,Uber,19541
4,Friday,11,Uber,18734
4,Friday,12,Uber,18562
4,Friday,13,Uber,18974
4,Friday,14,Uber,21111
4,Friday,15,Uber,23538
4,Friday,16,Uber,25289
4,Friday,17,Uber,27868
4,Friday,18,Uber,32246
4,Friday,19,Uber,36842
4,Friday,20,Uber,36050
4,Friday,21,Uber,34462
4,Friday,22,Uber,36607
4,Friday,23,Uber,38843
5,Saturday,0,Uber,34855
5,Saturday,1,Uber,26293
5,Saturday,2,Uber,19344
5,Saturday,3,Uber,13278
5,Saturday,4,Uber,10001
5,Saturday,5,Uber,6826
5,Saturday,6,Uber,7781
5,Saturday,7,Uber,9457
5,Saturday,8,Uber,12634
5,Saturday,9,Uber,16287
5,Saturday,10,Uber,19416
5,Saturday,11,Uber,21793
5,Saturday,12,Uber,23580
5,Saturday,13,Uber,24456
5,Saturday,14,Uber,25037
5,Saturday,15,Uber,26614
5,Saturday,16,Uber,29779
5,Saturday,17,Uber,33958
5,Saturday,18,Uber,36359
5,Saturday,19,Uber,40069
5,Saturday,20,Uber,39871
5,Saturday,21,Uber,35626
5,Saturday,22,Uber,38077
5,Saturday,23,Uber,42765
6,Sunday,0,Uber,38131
6,Sunday,1,Uber,29842
6,Sunday,2,Uber,22114
6,Sunday,3,Uber,15093
6,Sunday,4,Uber,10744
6,Sunday,5,Uber,6670
6,Sunday,6,Uber,6946
6,Sunday,7,Uber,7496
6,Sunday,8,Uber,10340
6,Sunday,9,Uber,14349
6,Sunday,10,Uber,18325
6,Sunday,11,Uber,21407
6,Sunday,12,Uber,23476
6,Sunday,13,Uber,24618
6,Sunday,14,Uber,24886
6,Sunday,15,Uber,25156
6,Sunday,16,Uber,27537
6,Sunday,17,Uber,28289
6,Sunday,18,Uber,28526
6,Sunday,19,Uber,27579
6,Sunday,20,Uber,24383
6,Sunday,21,Uber,23330
6,Sunday,22,Uber,23336
6,Sunday,23,Uber,21485
