pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-03-01,2020-03,HV0003,Uber,571089,2647950.86,544090172,8666789.56,249359.47,8195647.03,0.0,507462.5,58185,38369
2020-03-02,2020-03,HV0003,Uber,479711,2174328.07,502212703,7549141.05,251615.45,7079989.52,0.0,418656.25,58139,34732
2020-03-03,2020-03,HV0003,Uber,522644,2220717.66,559790532,8219309.4399999995,275685.27,7770890.42,0.0,485521.0,63315,36886
2020-03-04,2020-03,HV0003,Uber,512950,2261861.86,551357137,8280041.03,281603.31,7633747.380000001,0.0,488150.75,60618,36023
2020-03-05,2020-03,HV0003,Uber,513804,2307037.54,566460680,8853015.53,291227.78,8148903.85,0.0,494390.0,57890,35059
2020-03-06,2020-03,HV0003,Uber,637006,2565601.37,694889783,10530157.65,314015.63,9981270.35,0.0,609670.25,71549,46775
2020-03-07,2020-03,HV0003,Uber,641273,2724764.5,631756723,9708399.870000001,278620.77,9165616.469999999,0.0,614731.0,64931,42715
2020-03-08,2020-03,HV0003,Uber,531312,2450378.65,497617757,8315421.96,228480.13999999998,7803329.56,0.0,470309.75,56825,36775
2020-03-09,2020-03,HV0003,Uber,459584,2039045.28,472705684,7290016.09,218706.25,6864246.91,0.0,395520.25,57517,33265
2020-03-10,2020-03,HV0003,Uber,458998,1988433.68,464074652,7034025.81,215533.24,6474763.65,0.0,410574.25,55838,30943
2020-03-11,2020-03,HV0003,Uber,448862,1970809.04,460122382,7038575.7299999995,214020.01,6413875.33,0.0,403075.5,56096,30412
2020-03-12,2020-03,HV0003,Uber,457530,2047865.8,485254083,7486103.0,217621.56,6763562.08,0.0,398912.75,54906,30020
2020-03-13,2020-03,HV0003,Uber,466869,2043553.01,473464257,7280885.59,197526.43,6712206.53,0.0,359218.5,53536,28552
2020-03-14,2020-03,HV0003,Uber,434878,1943483.51,381855279,6038330.36,146065.83,5592237.43,0.0,306558.75,51352,27589
2020-03-15,2020-03,HV0003,Uber,346448,1630286.9,295804477,4893045.6,109180.36,4504778.93,0.0,212885.5,43293,21228
2020-03-16,2020-03,HV0003,Uber,278662,1307110.4300000002,260151983,4361051.8,111625.06999999999,3797616.04,0.0,181442.75,39053,17449
2020-03-17,2020-03,HV0003,Uber,221703,1037752.15,202176259,3534561.7600000002,95086.28,3059619.9699999997,0.0,147291.5,2136,1056
2020-03-18,2020-03,HV0003,Uber,209000,981090.6799999999,186347661,3303073.21,86234.24,2817723.89,0.0,132481.25,8,0
2020-03-19,2020-03,HV0003,Uber,200183,898636.31,172393685,3022382.3,73373.74,2582953.5,0.0,115261.5,6,0
2020-03-20,2020-03,HV0003,Uber,211545,973005.85,183702575,3139187.65,77831.11,2751215.02,0.0,119438.0,3,0
2020-03-21,2020-03,HV0003,Uber,172896,786840.1199999999,140494613,2414404.1799999997,55968.92,2179850.9899999998,0.0,84328.75,0,0
2020-03-22,2020-03,HV0003,Uber,127634,592317.77,100609322,1833871.8900000001,43554.94,1632427.09,0.0,62939.25,1,0
2020-03-23,2020-03,HV0003,Uber,123734,537706.16,98443274,1956140.11,44940.25,1550224.54,0.0,66517.0,0,0
2020-03-24,2020-03,HV0003,Uber,109797,497249.83,88370048,1711951.61,37515.28,1365739.19,0.0,56993.75,1,0
2020-03-25,2020-03,HV0003,Uber,105798,472355.66000000003,83527869,1639483.42,34718.59,1292319.48,0.0,53787.25,0,0
2020-03-26,2020-03,HV0003,Uber,105470,474718.43,83911267,1666448.6300000001,36880.44,1302617.6700000002,0.0,53900.0,0,0
2020-03-27,2020-03,HV0003,Uber,117381,534846.89,94793574,1884523.29,41679.42,1493905.4900000002,0.0,59760.25,0,0
2020-03-28,2020-03,HV0003,Uber,99531,431210.73,76188903,1502478.23,32203.77,1245155.53,0.0,45361.25,0,0
2020-03-29,2020-03,HV0003,Uber,81103,358367.68000000005,61281935,1260272.09,25072.620000000003,1052189.67,0.0,37268.0,0,0
2020-03-30,2020-03,HV0003,Uber,94889,424939.28,74394912,1541356.85,33481.28,1223351.03,0.0,49447.75,0,0
2020-03-31,2020-03,HV0003,Uber,94497,427001.9,75008894,1484455.9100000001,35153.64,1220383.81,0.0,49995.0,0,0
